POST_TR_SGP_TABLE_RegistrationNO,PaperCode,CA1,CA2,POST_TR_TR_MSE,IA_TOTAL,POST_TR_TR_ESE,ExamHeld,ExamName,College_Code,Course_Code,Semester,,
14104107284,221201,5,5,16,26,32,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107284,221201P,4,4,8,16,28,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107284,231101,5,4,18,27,31,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107284,231101P,4,5,9,18,29,"DEC, 2014","B.TECH 1ST SEMESTER EXAMINATION, 2014",107,104,1,,
14104107284,241205,4,5,13,22,39,"MAY, 2015","B.TECH 2ND SEMESTER EXAMINATION, 2015",107,104,2,,
14104107284,241301,5,5,16,26,49,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107284,241306,4,5,17,26,45,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107284,241402,5,5,16,26,49,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107310,31342,5,2,10,17,38,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107310,031342P,5,4,7,16,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107310,31507,4,5,18,27,34,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107310,031507P,5,5,7,17,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107310,31511,4,5,15,24,38,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107310,031511P,4,5,7,16,29,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107310,31605,5,5,18,28,48,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107310,031605P,4,4,10,18,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107310,31606,5,5,19,29,42,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107310,31610,5,4,16,25,34,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107310,31812,5,5,20,30,50,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107310,031812P,5,5,10,20,28,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107310,41301,4,5,19,28,37,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107310,041301P,5,4,9,18,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107310,41308,5,5,12,22,36,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107310,041308P,4,3,8,15,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107310,41402,4,5,17,26,52,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107310,041402P,5,4,9,18,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107310,41412,5,5,18,28,52,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107310,041412P,4,5,9,18,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107310,41503,4,5,20,29,26,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107310,041503P,4,5,9,18,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107310,41504,4,5,13,22,51,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107310,041504P,4,5,7,16,29,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107310,41561,4,5,18,27,43,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107310,41605,5,5,15,25,50,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107310,41606,5,5,18,28,37,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107310,041606P,5,4,9,18,25,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107310,41668,5,4,15,24,48,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107310,41811,5,5,19,29,41,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107310,041811P,5,5,9,19,28,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107310,41880,5,4,13,22,35,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107310,51401,5,4,18,27,36,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107310,051401P,5,4,8,17,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107310,51414,5,4,16,25,45,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107310,051414P,4,5,8,17,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107310,51813,5,5,17,27,34,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107310,051824P,10,9,19,38,56,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107310,61502,5,5,18,28,35,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107310,061502P,5,4,9,18,26,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107310,61805,5,5,15,25,37,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107310,211303,5,5,18,28,62,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107310,211404,4,5,18,27,52,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107310,211404P,4,4,8,16,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107310,241301,4,5,17,26,33,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107310,241306,5,5,18,28,43,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107310,241402,5,5,17,27,51,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107311,31342,4,2,5,11,48,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107311,031342P,4,4,6,14,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107311,31507,4,5,18,27,,"DEC, 2017","B.TECH. 5TH SEMESTER EXAMINATION, 2017",107,104,5,,
14104107311,031507P,4,4,9,17,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107311,31511,4,5,18,27,,"DEC, 2017","B.TECH. 5TH SEMESTER EXAMINATION, 2017",107,104,5,,
14104107311,031511P,4,5,8,17,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107311,31605,5,5,14,24,43,"May, 2018","B.TECH 6TH SEMESTER EXAMINATION, 2018",107,104,6,,
14104107311,031605P,5,4,9,18,25,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107311,31606,5,5,10,20,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107311,31610,5,5,10,20,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107311,31812,4,5,10,19,41,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107311,031812P,4,5,9,18,25,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107311,41301,5,4,18,27,25,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107311,041301P,4,5,9,18,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107311,41308,5,5,12,22,36,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107311,041308P,3,4,8,15,25,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107311,41402,5,5,16,26,42,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107311,041402P,5,5,7,17,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107311,41412,5,5,17,27,46,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107311,041412P,4,5,8,17,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107311,41503,4,5,13,22,25,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107311,041503P,4,5,7,16,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107311,41504,4,5,14,23,46,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107311,041504P,4,5,8,17,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107311,41561,4,5,19,28,30,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107311,41605,5,5,12,22,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107311,41606,5,5,14,24,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107311,041606P,5,5,9,19,25,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107311,41668,4,4,13,21,41,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107311,41811,5,5,8,18,37,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107311,041811P,4,4,7,15,28,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107311,41880,4,5,11,20,35,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107311,51401,5,4,17,26,32,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107311,051401P,5,4,8,17,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107311,51414,4,4,17,25,31,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107311,051414P,4,4,7,15,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107311,51813,5,5,15,25,39,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107311,051824P,9,10,18,37,54,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107311,61502,5,4,19,28,35,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107311,061502P,5,5,9,19,25,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107311,61805,5,5,16,26,52,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107311,211303,4,4,15,23,56,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107311,211404,4,5,19,28,46,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107311,211404P,4,4,8,16,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107311,241301,4,5,18,27,39,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107311,241306,4,4,16,24,50,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107311,241402,4,4,19,27,50,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107312,31342,5,5,12,22,46,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107312,031342P,5,5,7,17,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107312,31507,4,5,18,27,23,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107312,031507P,4,5,8,17,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107312,31511,4,5,17,26,46,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107312,031511P,4,5,8,17,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107312,31605,5,5,16,26,36,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107312,031605P,5,4,9,18,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107312,31606,4,5,17,26,30,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107312,31610,5,5,15,25,28,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107312,31812,5,5,17,27,51,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107312,031812P,5,5,9,19,28,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107312,41301,4,5,19,28,35,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107312,041301P,5,4,9,18,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107312,41308,4,4,15,23,43,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107312,041308P,4,4,7,15,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107312,41402,5,5,17,27,50,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107312,041402P,5,5,8,18,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107312,41412,5,5,20,30,49,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107312,041412P,5,5,10,20,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107312,41503,4,5,14,23,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107312,041503P,4,5,7,16,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107312,41504,4,5,13,22,43,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107312,041504P,4,5,7,16,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107312,41561,4,5,20,29,43,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107312,41605,5,5,16,26,39,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107312,41606,5,5,18,28,44,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107312,041606P,5,4,8,17,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107312,41668,4,5,18,27,56,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107312,41811,5,5,15,25,37,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107312,041811P,5,5,8,18,29,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107312,41880,4,4,16,24,40,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107312,51401,5,4,18,27,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107312,051401P,5,4,8,17,24,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107312,51414,5,5,19,29,37,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107312,051414P,4,5,8,17,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107312,51813,5,5,19,29,41,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107312,051824P,9,10,19,38,56,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107312,61502,5,5,18,28,45,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107312,061502P,5,5,9,19,25,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107312,61805,5,5,18,28,42,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107312,211303,5,5,19,29,44,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107312,211404,4,5,19,28,53,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107312,211404P,4,4,8,16,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107312,241301,5,5,18,28,58,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107312,241306,5,5,19,29,52,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107312,241402,4,5,19,28,54,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107313,31342,5,3,10,18,33,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107313,031342P,5,4,7,16,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107313,31507,4,5,18,27,,"DEC, 2017","B.TECH. 5TH SEMESTER EXAMINATION, 2017",107,104,5,,
14104107313,031507P,4,5,8,17,27,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107313,31511,4,5,13,22,30,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107313,031511P,4,5,7,16,24,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107313,31605,5,5,15,25,35,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107313,031605P,5,4,9,18,26,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107313,31606,4,5,11,20,31,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107313,31610,5,5,13,23,25,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107313,31812,4,5,10,19,38,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107313,031812P,4,5,9,18,25,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107313,41301,5,4,19,28,40,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107313,041301P,5,5,9,19,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107313,41308,5,5,14,24,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107313,041308P,3,5,8,16,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107313,41402,5,5,17,27,36,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107313,041402P,5,5,7,17,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107313,41412,4,5,19,28,41,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107313,041412P,4,5,9,18,25,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107313,41503,4,5,14,23,32,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107313,041503P,4,5,7,16,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107313,41504,4,5,16,25,47,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107313,041504P,4,5,8,17,24,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107313,41561,4,5,15,24,34,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107313,41605,5,5,16,26,44,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107313,41606,5,5,15,25,42,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107313,041606P,5,5,9,19,25,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107313,41668,4,4,18,26,54,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107313,41811,5,5,13,23,28,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107313,041811P,5,5,8,18,28,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107313,41880,5,5,10,20,40,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107313,51401,5,5,17,27,29,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107313,051401P,5,4,8,17,27,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107313,51414,5,4,17,26,39,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107313,051414P,4,5,8,17,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107313,51813,5,5,15,25,45,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107313,051824P,10,9,18,37,56,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107313,61502,5,4,19,28,29,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107313,061502P,5,4,9,18,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107313,61805,5,5,15,25,25,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107313,211303,5,5,10,20,58,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107313,211404,4,5,19,28,45,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107313,211404P,4,4,8,16,26,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107313,241301,5,5,17,27,30,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107313,241306,4,5,16,25,33,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107313,241402,4,4,16,24,52,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107314,31342,4,2,1,7,36,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107314,031342P,4,4,6,14,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107314,31507,3,4,AB,7,,"DEC, 2017","B.TECH. 5TH SEMESTER EXAMINATION, 2017",107,104,5,,
14104107314,031507P,4,4,8,16,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107314,31511,0,0,0,0,,"DEC, 2017","B.TECH. 5TH SEMESTER EXAMINATION, 2017",107,104,5,,
14104107314,031511P,0,0,0,0,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107314,31605,4,5,15,24,24,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107314,031605P,4,4,9,17,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107314,31606,4,5,13,22,30,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107314,31610,5,5,13,23,25,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107314,31812,4,5,11,20,34,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107314,031812P,4,5,9,18,27,"MAY, 2018","B.TECH. 8TH SEMESTER EXAMINATION, 2018",107,104,8,,
14104107314,41301,4,5,18,27,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107314,041301P,4,4,8,16,26,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107314,41308,5,5,14,24,30,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107314,041308P,4,5,7,16,27,"JAN,2016","B.TECH 3RD SEMESTER EXAMINATION, 2015",107,104,3,,
14104107314,41402,5,5,18,28,37,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107314,041402P,5,5,7,17,25,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,104,4,,
14104107314,41412,5,5,18,28,28,"MAY,2016","B.TECH 4TH SEMESTER EXAMINATION, 2016",107,104,4,,
14104107314,041412P,4,5,9,18,26,"JULY, 2017","B.TECH. 4TH SEMESTER EXAMINATION, 2017",107,104,4,,
14104107314,41503,0,0,0,0,25,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107314,041503P,0,0,0,0,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107314,41504,0,0,0,0,31,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107314,041504P,0,0,0,0,28,"FEB,2017","B.TECH 5TH SEMESTER EXAMINATION, 2016",107,104,5,,
14104107314,41561,0,0,0,0,,"DEC, 2017","B.TECH. 5TH SEMESTER EXAMINATION, 2017",107,104,5,,
14104107314,41605,5,5,10,20,27,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
14104107314,41606,5,5,15,25,25,"JULY, 2017","B.TECH. 6TH SEMESTER EXAMINATION, 2017",107,104,6,,
